"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1090","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1286","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"10.10.3.10","202.90.156.76","59979","443",,"77","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"10.10.3.10","202.90.156.76","59979","443",,"77","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"10.10.3.10","202.90.156.76","59979","443",,"77","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"72","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1286","UDP"
"10.10.3.10","202.90.156.76","59979","443",,"77","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"10.10.3.10","202.90.156.76","59979","443",,"77","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
"202.90.156.76","10.10.3.10","443","59979",,"1294","UDP"
